,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
48,T1121TS035_3o,0.9258866,0.925886571407318,0.3317106382978723,0.0002273337880009,0.00809,0.00809,0.7198769264069264,0.0,0.0,0.0,0.0,0.0,0.0
49,T1121TS439_3o,0.8964373,0.8964372873306274,0.2941263157894737,0.000179111469334,0.00865,0.00865,0.7495174025974025,2322.714,0.681,0.668,2322.714,0.681,0.668
50,T1121TS423_1o,0.9168251,0.9168251156806946,0.3227238095238095,0.0003168895226679,0.00552,0.00552,0.7006097835497836,1159.488,0.574,0.689,1159.488,0.574,0.689
51,T1121TS054_5o,0.8806037,0.8806036710739136,0.1096581081081081,0.0001240002480004,0.02845,0.02845,0.5674661904761904,0.0,0.0,0.0,0.0,0.0,0.0
52,T1121TS320_4o,0.91792744,0.9179274439811708,0.3133488372093023,0.0002066670800008,0.00745,0.00745,0.803575844155844,0.0,0.0,0.0,0.0,0.0,0.0
53,T1121TS398_4o,0.9185039,0.9185038805007936,0.0,0.0,0.00238,0.00238,0.47165346320346324,-1847.381,0.09,0.673,-1847.381,0.09,0.673
54,T1121TS003_1o,0.92946154,0.9294615387916564,0.3071340909090909,0.0002066670800008,0.00464,0.00464,0.800841038961039,3633.142,0.85,0.681,3633.142,0.85,0.681
55,T1121TS314_3o,0.0,0.0,0.0002666666666666,0.0,0.00395,0.00395,0.4914964502164503,-332.916,0.148,0.664,-332.916,0.148,0.664
56,T1121TS185_2o,0.88213485,0.8821348547935486,0.3169804347826086,0.0002135559826675,0.01111,0.01111,0.6554803463203462,3415.207,0.813,0.673,3415.207,0.813,0.673
57,T1121TS185_1o,0.8931354,0.8931354284286499,0.3196638888888889,0.000179111469334,0.01204,0.01204,0.6525864935064934,1582.223,0.592,0.673,1582.223,0.592,0.673
58,T1121TS288_2o,0.8659491,0.8659490942955017,0.3382179487179487,0.0002135559826675,0.01704,0.01704,0.72263670995671,851.564,0.43,0.678,851.564,0.43,0.678
59,T1121TS320_3o,0.91981214,0.9198121428489684,0.3046488372093023,0.0001997781773341,0.0085,0.0085,0.8061765367965367,0.0,0.0,0.0,0.0,0.0,0.0
60,T1121TS493_1o,0.9194805,0.9194805026054382,0.335336,0.0002480004960009,0.00771,0.00771,0.7815861904761905,2691.742,0.659,0.677,2691.742,0.659,0.677
61,T1121TS367_2o,0.90744674,0.9074467420578004,0.329241304347826,0.0002342226906676,0.00415,0.00415,0.7994284415584415,1917.775,0.63,0.676,1917.775,0.63,0.676
62,T1121TS493_3o,0.88227785,0.8822778463363647,0.360678947368421,0.0001033335400004,0.00933,0.00933,0.5787337229437229,1863.292,0.951,0.667,1863.292,0.951,0.667
63,T1121TS158_2o,0.9309702,0.9309701919555664,0.3071340909090909,0.0002066670800008,0.00761,0.00761,0.8061890043290044,0.0,0.0,0.0,0.0,0.0,0.0
64,T1121TS248_1o,0.9465165,0.9465165138244628,0.296565625,0.0001377780533338,0.00558,0.00558,0.7112277056277058,0.0,0.0,0.0,0.0,0.0,0.0
65,T1121TS399_5o,0.8806037,0.8806036710739136,0.1096581081081081,0.0001240002480004,0.02845,0.02845,0.5674661904761904,400.539,0.426,0.669,400.539,0.426,0.669
66,T1121TS360_1o,0.8798088,0.879808783531189,0.3303025,0.0002066670800008,0.00862,0.00862,0.7891697402597402,2137.117,0.59,0.681,2137.117,0.59,0.681
67,T1121TS278_4o,0.9081531,0.9081531167030334,0.2134263157894737,0.0001240002480004,0.00897,0.00897,0.5647600865800867,1755.863,0.664,0.677,1755.863,0.664,0.677
68,T1121TS314_2o,0.9194805,0.9194805026054382,0.3071340909090909,0.0002066670800008,0.00527,0.00527,0.8062117316017317,0.0,0.0,0.0,0.0,0.0,0.0
69,T1121TS348_3o,0.88056576,0.8805657625198364,0.3599076923076923,0.0002135559826675,0.00621,0.00621,0.713584199134199,0.0,0.0,0.0,0.0,0.0,0.0
70,T1121TS390_4o,0.9174869,0.9174869060516356,0.3133488372093023,0.0002066670800008,0.00745,0.00745,0.803575844155844,3322.096,0.752,0.679,3322.096,0.752,0.679
71,T1121TS091_2o,0.4179795,0.4179795086383819,0.3932588235294117,0.0001033335400004,0.00657,0.00657,0.5831006493506493,1773.107,0.912,0.629,1773.107,0.912,0.629
72,T1121TS086_3o,0.9287815,0.928781509399414,0.3071340909090909,0.0002066670800008,0.00713,0.00713,0.8045585714285713,0.0,0.0,0.0,0.0,0.0,0.0
73,T1121TS461_2o,0.89392555,0.8939255475997925,0.2696483870967742,0.0001240002480004,0.00545,0.00545,0.5681016883116884,2025.706,0.569,0.672,2025.706,0.569,0.672
74,T1121TS187_1o,0.9168251,0.9168251156806946,0.3227238095238095,0.0003168895226679,0.00552,0.00552,0.7006097835497836,0.0,0.0,0.0,0.0,0.0,0.0
75,T1121TS091_1o,0.5183863,0.5183863043785095,0.2311795454545454,0.0001446669560005,0.01082,0.01082,0.5410200432900433,1131.654,0.481,0.626,1131.654,0.481,0.626
76,T1121TS158_1o,0.93125504,0.931255042552948,0.3071340909090909,0.0002066670800008,0.00845,0.00845,0.8039498701298702,0.0,0.0,0.0,0.0,0.0,0.0
77,T1121TS314_4o,0.0,0.0,0.0292,0.0,0.00677,0.00677,0.49340567099567106,-667.125,0.093,0.658,-667.125,0.093,0.658
78,T1121TS098_5o,0.94234276,0.9423427581787108,0.0618408,7.577792933363644e-05,0.00393,0.00393,0.4635806060606061,-4704.278,0.059,0.674,-4704.278,0.059,0.674
79,T1121TS462_5o,0.926147,0.9261469841003418,0.3129951219512195,0.0001928892746674,0.00843,0.00843,0.8004491774891774,2425.129,0.699,0.681,2425.129,0.699,0.681
80,T1121TS348_4o,0.893081,0.89308100938797,0.3303025,0.0002066670800008,0.00871,0.00871,0.7471531601731601,0.0,0.0,0.0,0.0,0.0,0.0
81,T1121TS180_3o,0.940476,0.9404760003089904,0.3278944444444444,0.0001722225666673,0.00641,0.00641,0.7758438528138528,0.0,0.0,0.0,0.0,0.0,0.0
82,T1121TS314_1o,0.0,0.0,0.0,0.0,0.00595,0.00595,0.6936919480519482,-465.758,0.118,0.663,-465.758,0.118,0.663
83,T1121TS374_1o,0.9390782,0.9390782117843628,0.303071875,0.0001446669560005,0.01908,0.01908,0.683596406926407,0.0,0.0,0.0,0.0,0.0,0.0
84,T1121TS185_5o,0.86466485,0.8646648526191711,0.3164552631578947,0.0001860003720007,0.011,0.011,0.7537145454545455,1005.912,0.477,0.665,1005.912,0.477,0.665
85,T1121TS003_2o,0.92843044,0.928430438041687,0.3071340909090909,0.0002066670800008,0.00748,0.00748,0.8067623809523808,0.0,0.0,0.0,0.0,0.0,0.0
86,T1121TS447_4o,0.0,0.0,0.0002473684210526,0.0,0.02025,0.02025,0.5090040692640693,-1119.341,0.249,0.691,-1119.341,0.249,0.691
87,T1121TS439_5o,0.87913615,0.8791361451148987,0.3577409090909091,0.0002411115933342,0.01047,0.01047,0.7196203896103895,1291.951,0.479,0.667,1291.951,0.479,0.667
88,T1121TS298_4o,0.9249156,0.924915611743927,0.3071340909090909,0.0002066670800008,0.02169,0.02169,0.8044874458874459,0.0,0.0,0.0,0.0,0.0,0.0
89,T1121TS320_2o,0.9203013,0.92030131816864,0.3071340909090909,0.0002066670800008,0.00789,0.00789,0.8044528138528138,0.0,0.0,0.0,0.0,0.0,0.0
90,T1121TS054_3o,0.88654584,0.8865458369255066,0.3207263157894737,0.0001997781773341,0.00859,0.00859,0.7652725541125541,0.0,0.0,0.0,0.0,0.0,0.0
91,T1121TS398_1o,0.9185039,0.9185038805007936,0.3276920634920635,0.0003168895226679,0.00181,0.00181,0.7611356277056278,-485.572,0.335,0.679,-485.572,0.335,0.679
92,T1121TS446_1o,0.91513777,0.915137767791748,0.3068590909090909,0.0002066670800008,0.0076,0.0076,0.7908599567099567,0.0,0.0,0.0,0.0,0.0,0.0
93,T1121TS119_4o,0.9000494,0.9000493884086609,0.3440363636363637,0.0001102224426671,0.00478,0.00478,0.5839451082251083,0.0,0.0,0.0,0.0,0.0,0.0
94,T1121TS131_1o,0.92271197,0.922711968421936,0.314,0.000179111469334,0.00607,0.00607,0.7025790909090909,0.0,0.0,0.0,0.0,0.0,0.0
95,T1121TS071_5o,0.9031544,0.9031543731689452,0.336802,0.0002548893986676,0.00654,0.00654,0.7472575757575758,2173.365,0.587,0.691,2173.365,0.587,0.691
96,T1121TS003_4o,0.93057805,0.9305780529975892,0.3071340909090909,0.0002066670800008,0.0051,0.0051,0.8047058008658009,0.0,0.0,0.0,0.0,0.0,0.0
97,T1121TS312_4o,0.0,0.0,0.1866499999999999,0.0001102224426671,0.00965,0.0095993438320209,0.8009658874458875,2099.187,0.652,0.678,2088.1676456692912,0.6485774278215223,0.6744409448818898
98,T1121TS462_2o,0.94973546,0.949735462665558,0.3301742857142857,0.0001653336640006,0.00605,0.00605,0.8049725108225109,0.0,0.0,0.0,0.0,0.0,0.0
99,T1121TS187_4o,0.87346965,0.8734696507453918,0.326003125,0.0001653336640006,0.00654,0.00654,0.712002380952381,1442.06,0.551,0.681,1442.06,0.551,0.681
100,T1121TS239_3o,0.88237244,0.8823724389076233,0.3484879999999999,0.0001308891506671,0.01563,0.01563,0.5269692640692641,0.0,0.0,0.0,0.0,0.0,0.0
101,T1121TS086_4o,0.9273843,0.927384316921234,0.3071340909090909,0.0002066670800008,0.00724,0.00724,0.8065758441558443,0.0,0.0,0.0,0.0,0.0,0.0
102,T1121TS205_3o,0.92906207,0.9290620684623718,0.308811111111111,0.0002135559826675,0.00493,0.00493,0.8061079220779219,4368.701,0.913,0.679,4368.701,0.913,0.679
103,T1121TS444_1o,0.88995826,0.8899582624435425,0.0771342105263157,8.95557346670249e-05,0.00993,0.00993,0.523381948051948,-113.783,0.344,0.679,-113.783,0.344,0.679
104,T1121TS399_4o,0.9048212,0.9048212170600892,0.3638422222222222,0.0002480004960009,0.0078,0.0078,0.759054458874459,1758.013,0.523,0.68,1758.013,0.523,0.68
105,T1121TS298_2o,0.92901915,0.9290191531181335,0.3071340909090909,0.0002066670800008,0.00743,0.00743,0.8012219047619048,0.0,0.0,0.0,0.0,0.0,0.0
106,T1121TS312_1o,0.0,0.0,0.1474599999999999,7.577792933363644e-05,0.01373,0.0136399081364829,0.8012323809523809,3185.545,0.801,0.678,3164.642473753281,0.7957440944881891,0.6735511811023623
107,T1121TS398_2o,0.9185039,0.9185038805007936,0.30315,0.0001928892746674,0.00424,0.00424,0.721885800865801,1330.652,0.585,0.675,1330.652,0.585,0.675
108,T1121TS239_5o,0.9091669,0.9091668725013732,0.3440363636363637,0.0001102224426671,0.04815,0.04815,0.5978412121212121,0.0,0.0,0.0,0.0,0.0,0.0
109,T1121TS239_2o,0.8853229,0.8853229284286499,0.3440363636363637,0.0001102224426671,0.01541,0.01541,0.562136883116883,0.0,0.0,0.0,0.0,0.0,0.0
110,T1121TS071_2o,0.9101742,0.9101741909980774,0.347695652173913,0.0002411115933342,0.00604,0.00604,0.7627138961038961,2237.388,0.595,0.687,2237.388,0.595,0.687
111,T1121TS348_5o,0.8374042,0.837404191493988,0.0870965909090909,0.0001102224426671,0.00995,0.00995,0.5552677056277057,-1005.893,0.292,0.668,-1005.893,0.292,0.668
112,T1121TS035_1o,0.9465165,0.9465165138244628,0.296565625,0.0001377780533338,0.00558,0.00558,0.7112277056277058,0.0,0.0,0.0,0.0,0.0,0.0
113,T1121TS374_5o,0.91587687,0.9158768653869628,0.3212061224489796,0.0002342226906676,0.01184,0.01184,0.7350511688311687,3212.69,0.735,0.674,3212.69,0.735,0.674
114,T1121TS125_5o,0.8806037,0.8806036710739136,0.1096581081081081,0.0001240002480004,0.02845,0.02845,0.5674661904761904,0.0,0.0,0.0,0.0,0.0,0.0
115,T1121TS288_4o,0.8835077,0.8835077285766602,0.288351724137931,0.0001240002480004,0.01924,0.01924,0.5752320779220779,2249.134,0.771,0.677,2249.134,0.771,0.677
116,T1121TS399_2o,0.9151588,0.9151588082313538,0.3071340909090909,0.0002066670800008,0.00576,0.00576,0.8052385714285715,0.0,0.0,0.0,0.0,0.0,0.0
117,T1121TS314_5o,0.0,0.0,0.0006,0.0,0.00503,0.00503,0.4869232900432901,-92.207,0.313,0.665,-92.207,0.313,0.665
118,T1121TS444_2o,0.88995826,0.8899582624435425,0.2925870967741936,0.0001377780533338,0.0173,0.0173,0.5641396536796538,1832.967,0.659,0.679,1832.967,0.659,0.679
119,T1121TS205_5o,0.89616895,0.8961689472198486,0.298459375,0.0001446669560005,0.00904,0.00904,0.7102479653679653,2187.044,0.634,0.675,2187.044,0.634,0.675
120,T1121TS169_5o,0.8939268,0.8939267992973328,0.3116027777777778,0.000179111469334,0.00542,0.00542,0.7628838528138526,0.0,0.0,0.0,0.0,0.0,0.0
121,T1121TS037_2o,0.9272289,0.9272289276123048,0.3289891304347826,0.0002273337880009,0.019,0.019,0.8083658874458874,1937.181,0.571,0.676,1937.181,0.571,0.676
122,T1121TS150_3o,0.8994923,0.8994923233985901,0.2830361111111111,0.0001515558586672,0.00494,0.00494,0.7620651515151515,1304.316,0.54,0.677,1304.316,0.54,0.677
123,T1121TS147_4o,0.9000494,0.9000493884086609,0.3339419354838709,0.0001584447613339,0.03311,0.03311,0.5853740259740261,2541.32,0.995,0.673,2541.32,0.995,0.673
124,T1121TS185_3o,0.8804189,0.8804188966751099,0.3073321428571428,0.0002755561066677,0.02454,0.02454,0.7224497835497836,1616.575,0.516,0.674,1616.575,0.516,0.674
125,T1121TS288_1o,0.8913611,0.8913611173629761,0.3297521739130434,0.0002342226906676,0.0139,0.0139,0.7750169696969695,1918.794,0.609,0.678,1918.794,0.609,0.678
126,T1121TS493_2o,0.88056576,0.8805657625198364,0.3174769230769231,0.0001997781773341,0.00673,0.00673,0.6844937229437229,169.86,0.367,0.671,169.86,0.367,0.671
127,T1121TS350_4o,0.0,0.0,0.3035119047619047,0.0001928892746674,0.00994,0.00994,0.7956316883116883,0.0,0.0,0.0,0.0,0.0,0.0
128,T1121TS367_1o,0.9236366,0.9236366152763368,0.3136727272727272,0.0002204448853342,0.00634,0.00634,0.8057987012987012,1879.248,0.614,0.677,1879.248,0.614,0.677
129,T1121TS447_2o,0.0,0.0,0.0011166666666666,0.0,0.02079,0.02079,0.5232401731601731,-351.416,0.22,0.683,-351.416,0.22,0.683
130,T1121TS125_4o,0.9048212,0.9048212170600892,0.3638422222222222,0.0002480004960009,0.0078,0.0078,0.759054458874459,0.0,0.0,0.0,0.0,0.0,0.0
131,T1121TS462_1o,0.9508022,0.950802206993103,0.320495,0.0001928892746674,0.00917,0.00917,0.8050712987012988,0.0,0.0,0.0,0.0,0.0,0.0
132,T1121TS398_5o,0.9185039,0.9185038805007936,0.3291395348837209,0.0002135559826675,0.0062,0.0062,0.7920647619047618,2445.223,0.658,0.679,2445.223,0.658,0.679
133,T1121TS446_2o,0.89392555,0.8939255475997925,0.2696483870967742,0.0001240002480004,0.00545,0.00545,0.5681016883116884,0.0,0.0,0.0,0.0,0.0,0.0
134,T1121TS350_1o,0.0,0.0,0.2810717948717949,0.0001653336640006,0.0172,0.0172,0.7211438961038962,1650.922,0.559,0.668,1650.922,0.559,0.668
135,T1121TS086_5o,0.9239968,0.9239968061447144,0.3071340909090909,0.0002066670800008,0.0064,0.0064,0.8082575324675325,0.0,0.0,0.0,0.0,0.0,0.0
136,T1121TS360_3o,0.8923415,0.8923414945602417,0.3463513513513513,0.0001997781773341,0.01258,0.01258,0.779430735930736,1350.604,0.483,0.68,1350.604,0.483,0.68
137,T1121TS125_2o,0.9151588,0.9151588082313538,0.3071340909090909,0.0002066670800008,0.00576,0.00576,0.8052385714285715,0.0,0.0,0.0,0.0,0.0,0.0
138,T1121TS399_3o,0.88654584,0.8865458369255066,0.3207263157894737,0.0001997781773341,0.00859,0.00859,0.7652725541125541,696.478,0.431,0.678,696.478,0.431,0.678
139,T1121TS239_1o,0.9285956,0.9285956025123596,0.3049217391304347,0.0002135559826675,0.01239,0.01239,0.7817231601731602,1427.222,0.565,0.667,1427.222,0.565,0.667
140,T1121TS180_2o,0.9425182,0.9425181746482848,0.326281081081081,0.000179111469334,0.00438,0.00438,0.7949864502164503,0.0,0.0,0.0,0.0,0.0,0.0
141,T1121TS180_1o,0.9519626,0.9519625902175904,0.3132046511627906,0.0002066670800008,0.00517,0.00517,0.8031667965367967,3372.364,0.729,0.68,3372.364,0.729,0.68
142,T1121TS446_4o,0.89915544,0.8991554379463196,0.3295166666666666,0.000179111469334,0.00484,0.00484,0.8024365800865801,0.0,0.0,0.0,0.0,0.0,0.0
143,T1121TS423_4o,0.8674095,0.8674095273017883,0.28500625,0.0001446669560005,0.00524,0.00524,0.6548753246753246,1834.45,0.533,0.676,1834.45,0.533,0.676
144,T1121TS119_2o,0.91981214,0.9198121428489684,0.3046488372093023,0.0001997781773341,0.00876,0.00876,0.8061696103896102,0.0,0.0,0.0,0.0,0.0,0.0
145,T1121TS348_1o,0.9190748,0.919074773788452,0.3071340909090909,0.0002066670800008,0.0035,0.0035,0.8074611688311689,0.0,0.0,0.0,0.0,0.0,0.0
146,T1121TS037_3o,0.9114806,0.9114806056022644,0.30164,0.0001377780533338,0.00718,0.00718,0.6718580519480521,3115.04,0.795,0.674,3115.04,0.795,0.674
147,T1121TS446_3o,0.9040835,0.904083490371704,0.3067769230769231,0.0001171113453338,0.00542,0.00542,0.5740915584415585,0.0,0.0,0.0,0.0,0.0,0.0
148,T1121TS390_3o,0.9193702,0.919370174407959,0.3046488372093023,0.0001997781773341,0.0085,0.0085,0.8061765367965367,2137.428,0.63,0.68,2137.428,0.63,0.68
149,T1121TS035_4o,0.91702765,0.9170276522636414,0.2947484848484848,0.0001446669560005,0.0114,0.0114,0.6757397402597404,0.0,0.0,0.0,0.0,0.0,0.0
150,T1121TS350_3o,0.0,0.0,0.3142675,0.0001928892746674,0.03609,0.03609,0.782543593073593,2646.405,0.726,0.664,2646.405,0.726,0.664
151,T1121TS098_1o,0.95127374,0.9512737393379213,0.3071340909090909,0.0002066670800008,0.01194,0.01194,0.8086041125541126,0.0,0.0,0.0,0.0,0.0,0.0
152,T1121TS248_5o,0.9151695,0.9151694774627686,0.3440863636363636,0.0002204448853342,0.02169,0.02169,0.7782290043290042,1522.536,0.55,0.676,1522.536,0.55,0.676
153,T1121TS205_2o,0.0,0.0,0.1904271428571428,0.0001860003720007,0.022,0.022,0.6060058441558441,3931.093,0.626,0.674,3931.093,0.626,0.674
154,T1121TS054_1o,0.9178933,0.9178932905197144,0.3133488372093023,0.0002066670800008,0.00568,0.00568,0.7960749783549784,0.0,0.0,0.0,0.0,0.0,0.0
155,T1121TS447_1o,0.0,0.0,0.0857282051282051,0.0001033335400004,0.01906,0.01906,0.5296573593073592,524.56,0.407,0.696,524.56,0.407,0.696
156,T1121TS188_2o,0.0,0.0,0.32191875,0.0002480004960009,0.01131,0.01131,0.8030767099567101,1095.085,0.512,0.667,1095.085,0.512,0.667
