,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
35,T1170TS169_3o,0.9418172,0.9418172240257264,0.0129397435897435,0.0,1e-05,1e-05,0.9083684765625001,0.0,0.0,0.0,0.0,0.0,0.0
36,T1170TS185_2o,0.772561,0.7725610136985779,0.005651724137931,0.0,0.00015,0.00015,0.8705339062499999,-271.311,0.338,0.669,-271.311,0.338,0.669
37,T1170TS098_2o,0.9418172,0.9418172240257264,0.0,0.0,0.0,0.0,0.2014153125,0.0,0.0,0.0,0.0,0.0,0.0
38,T1170TS187_2o,0.86825746,0.4341287314891815,0.0095090909090909,0.0,0.00109,0.000545,0.4700266015625,0.0,0.0,0.0,0.0,0.0,0.0
39,T1170TS003_1o,0.8718528,0.8718528151512146,0.0087642857142857,0.0,1e-05,1e-05,0.930120234375,0.0,0.0,0.0,0.0,0.0,0.0
40,T1170TS462_2o,0.9168613,0.9168612957000732,0.0074818181818181,0.0,1e-05,1e-05,0.926709375,656.513,0.277,0.682,656.513,0.277,0.682
41,T1170TS493_4o,0.8539847,0.8539847135543823,0.009096,0.0,0.0,0.0,0.902371484375,3362.83,0.387,0.674,3362.83,0.387,0.674
42,T1170TS446_1o,0.87462664,0.874626636505127,0.0085233333333333,0.0,2e-05,2e-05,0.9275817578125001,0.0,0.0,0.0,0.0,0.0,0.0
43,T1170TS180_2o,0.9168613,0.9168612957000732,0.0074818181818181,0.0,1e-05,1e-05,0.926709375,0.0,0.0,0.0,0.0,0.0,0.0
44,T1170TS312_2o,0.0,0.0,0.0014068965517241,0.0,0.0,0.0,0.340070703125,3644.698,0.775,0.682,3577.840332285115,0.7607835429769392,0.6694895178197066
45,T1170TS180_4o,0.898278,0.898277997970581,0.0077171428571428,0.0,2e-05,2e-05,0.9282441406249999,0.0,0.0,0.0,0.0,0.0,0.0
46,T1170TS350_5o,0.0,0.0,0.0075674418604651,0.0,0.0,0.0,0.9264376562500001,0.0,0.0,0.0,0.0,0.0,0.0
47,T1170TS131_4o,0.8355532,0.8355532288551331,0.0092093749999999,0.0,3e-05,3e-05,0.9179489453125,8973.047,0.454,0.682,8973.047,0.454,0.682
48,T1170TS439_2o,0.8754647,0.875464677810669,0.0078461538461538,0.0,0.00015,0.00015,0.922152890625,282.851,0.366,0.679,282.851,0.366,0.679
49,T1170TS320_1o,0.85554975,0.8555497527122498,0.0099681818181818,0.0,1e-05,1e-05,0.930401640625,0.0,0.0,0.0,0.0,0.0,0.0
50,T1170TS350_3o,0.0,0.0,0.0083965517241379,0.0,0.0,0.0,0.9237910937500001,429.03,0.286,0.663,429.03,0.286,0.663
51,T1170TS347_1o,0.51335895,0.5133589506149292,0.0108,0.0,0.00808,0.00808,0.800951328125,0.0,0.0,0.0,0.0,0.0,0.0
52,T1170TS086_4o,0.86354303,0.8635430335998535,0.0084076923076923,0.0,3e-05,3e-05,0.9301507812500001,0.0,0.0,0.0,0.0,0.0,0.0
53,T1170TS003_2o,0.86720645,0.8672064542770386,0.0084575,0.0,0.00035,0.00035,0.9282098046875,9371.631,0.433,0.687,9371.631,0.433,0.687
54,T1170TS390_4o,0.8549109,0.8549109101295471,0.0110549999999999,0.0,1e-05,1e-05,0.9305871484374999,0.0,0.0,0.0,0.0,0.0,0.0
55,T1170TS071_5o,0.8428388,0.8428388237953186,0.0081999999999999,0.0,1e-05,1e-05,0.9282843359375,0.0,0.0,0.0,0.0,0.0,0.0
56,T1170TS291_5o,0.0,0.0,0.0075674418604651,0.0,0.0,0.0,0.9264376562500001,795.421,0.293,0.671,795.421,0.293,0.671
57,T1170TS278_2o,0.8442508,0.8442507982254028,0.007390625,0.0,1e-05,1e-05,0.92797640625,4050.161,0.33,0.68,4050.161,0.33,0.68
58,T1170TS298_2o,0.85423124,0.8542312383651733,0.0101272727272727,0.0,1e-05,1e-05,0.9306427734375,0.0,0.0,0.0,0.0,0.0,0.0
59,T1170TS185_1o,0.772561,0.7725610136985779,0.0058321428571428,0.0,0.00018,0.00018,0.87004234375,-276.847,0.339,0.668,-276.847,0.339,0.668
60,T1170TS423_5o,0.89725405,0.4486270248889923,0.0063193548387096,0.0,0.00098,0.00049,0.45129609375,3916.645,0.477,0.69,1958.3225,0.2385,0.345
61,T1170TS054_5o,0.86132145,0.8613214492797852,0.0068521739130434,0.0,2e-05,2e-05,0.9301049609375,0.0,0.0,0.0,0.0,0.0,0.0
62,T1170TS278_1o,0.73069835,0.7306983470916748,0.0077227272727272,0.0,4e-05,4e-05,0.914531796875,7278.96,0.436,0.683,7278.96,0.436,0.683
63,T1170TS390_2o,0.8570184,0.8570184111595154,0.008445,0.0,1e-05,1e-05,0.9305861328125,5116.37,0.393,0.679,5116.37,0.393,0.679
64,T1170TS239_4o,0.84698176,0.8469817638397217,0.0093583333333333,0.0,8e-05,8e-05,0.9308775781249999,191.344,0.261,0.666,191.344,0.261,0.666
65,T1170TS367_4o,0.8611229,0.8611229062080383,0.006125,0.0,1e-05,1e-05,0.9303798828125001,0.0,0.0,0.0,0.0,0.0,0.0
66,T1170TS456_1o,0.51335895,0.5133589506149292,0.0108,0.0,0.00808,0.00808,0.800951328125,4111.188,0.462,0.682,4111.188,0.462,0.682
67,T1170TS239_3o,0.85964054,0.8596405386924744,0.0087230769230769,0.0,6e-05,6e-05,0.9303091796874999,-1300.381,0.279,0.671,-1300.381,0.279,0.671
68,T1170TS312_5o,0.0,0.0,0.0003,0.0,0.0,0.0,0.2206797265625,469.68,0.504,0.692,460.8181132075471,0.4944905660377358,0.678943396226415
69,T1170TS304_5o,0.90504706,0.9050470590591432,0.0083033333333333,0.0,2e-05,2e-05,0.9180971484375,5955.371,0.449,0.681,5955.371,0.449,0.681
70,T1170TS461_4o,0.82745373,0.8274537324905396,0.0086178571428571,0.0,2e-05,2e-05,0.9297750390625,6716.768,0.336,0.683,6716.768,0.336,0.683
71,T1170TS291_1o,0.0,0.0,0.0081891891891891,0.0,1e-05,1e-05,0.9268945703125,5070.044,0.338,0.674,5070.044,0.338,0.674
72,T1170TS288_5o,0.82473034,0.8247303366661072,0.0069035714285714,0.0,2e-05,2e-05,0.8901548046875001,5161.695,0.395,0.679,5161.695,0.395,0.679
73,T1170TS131_5o,0.8369106,0.836910605430603,0.0099206896551724,0.0,1e-05,1e-05,0.9078190625,4825.34,0.413,0.68,4825.34,0.413,0.68
74,T1170TS205_2o,0.0,0.0,0.0150163934426229,0.0,0.01391,0.01391,0.909386875,16079.451,0.596,0.68,16079.451,0.596,0.68
75,T1170TS125_2o,0.862219,0.862218976020813,0.0068839999999999,0.0,1e-05,1e-05,0.9308093359375,0.0,0.0,0.0,0.0,0.0,0.0
76,T1170TS493_3o,0.8561146,0.8561146259307861,0.0127545454545454,0.0,0.0,0.0,0.8899995703125,3483.92,0.371,0.675,3483.92,0.371,0.675
77,T1170TS367_1o,0.86300117,0.8630011677742004,0.0061533333333333,0.0,1e-05,1e-05,0.9305255078125001,0.0,0.0,0.0,0.0,0.0,0.0
78,T1170TS091_5o,0.6341532,0.6341531872749329,0.0091807692307692,0.0,0.0,0.0,0.3951024609375,-543.924,0.35,0.622,-543.924,0.35,0.622
79,T1170TS098_4o,0.8549109,0.8549109101295471,0.0110549999999999,0.0,1e-05,1e-05,0.9305873828125,0.0,0.0,0.0,0.0,0.0,0.0
80,T1170TS446_2o,0.8575371,0.8575370907783508,0.0100057142857142,0.0,2e-05,2e-05,0.926227578125,0.0,0.0,0.0,0.0,0.0,0.0
81,T1170TS288_4o,0.7557885,0.7557885050773621,0.01924,0.0,0.0,0.0,0.6966444921874999,-1248.435,0.068,0.671,-1248.435,0.068,0.671
82,T1170TS037_3o,0.49694434,0.4969443380832672,0.0085475113122171,0.0,0.01204,0.01204,0.7957702343749999,13011.943,0.544,0.668,13011.943,0.544,0.668
83,T1170TS288_3o,0.84370667,0.8437066674232483,0.0089714285714285,0.0,1e-05,1e-05,0.91504265625,7789.156,0.439,0.679,7789.156,0.439,0.679
84,T1170TS165_2o,0.85382986,0.8538298606872559,0.0075694444444444,0.0,5e-05,5e-05,0.9161931640625,0.0,0.0,0.0,0.0,0.0,0.0
85,T1170TS229_2o,0.8754647,0.875464677810669,0.0078461538461538,0.0,0.00015,0.00015,0.922152890625,0.0,0.0,0.0,0.0,0.0,0.0
86,T1170TS165_4o,0.8468842,0.8468841910362244,0.0059875,0.0,3e-05,3e-05,0.8811336718749999,-9433.099,0.2,0.688,-9433.099,0.2,0.688
87,T1170TS119_1o,0.87462664,0.874626636505127,0.0085233333333333,0.0,1e-05,1e-05,0.9274892578125,4977.983,0.361,0.679,4977.983,0.361,0.679
88,T1170TS229_1o,0.8882143,0.8882142901420593,0.0074113207547169,0.0,6e-05,6e-05,0.924031171875,0.0,0.0,0.0,0.0,0.0,0.0
89,T1170TS035_3o,0.90504706,0.9050470590591432,0.0083224137931034,0.0,3e-05,3e-05,0.91990078125,0.0,0.0,0.0,0.0,0.0,0.0
90,T1170TS348_4o,0.85300463,0.8530046343803406,0.0097869565217391,0.0,2e-05,2e-05,0.9306643359375,9912.9,0.455,0.683,9912.9,0.455,0.683
91,T1170TS367_5o,0.85262316,0.8526231646537781,0.0109181818181818,0.0,1e-05,1e-05,0.928529453125,11017.434,0.478,0.678,11017.434,0.478,0.678
92,T1170TS185_3o,0.772561,0.7725610136985779,0.0055230769230769,0.0,0.00012,0.00012,0.8703672265625,-93.931,0.342,0.668,-93.931,0.342,0.668
93,T1170TS158_4o,0.86353916,0.8635391592979431,0.0084076923076923,0.0,3e-05,3e-05,0.930051640625,9163.791,0.442,0.689,9163.791,0.442,0.689
94,T1170TS239_5o,0.8163783,0.8163782954216003,0.0109722222222222,0.0,0.00013,0.00013,0.9232762890625,556.063,0.266,0.665,556.063,0.266,0.665
95,T1170TS494_2o,0.61303484,0.6130348443984985,0.0083780487804878,0.0,2e-05,2e-05,0.9309952734375,0.0,0.0,0.0,0.0,0.0,0.0
96,T1170TS091_3o,0.87712675,0.8771267533302307,0.0149690476190476,0.0,0.0,0.0,0.3594401171875,839.319,0.446,0.619,839.319,0.446,0.619
97,T1170TS147_2o,0.86237186,0.8623718619346619,0.0087759999999999,0.0,1e-05,1e-05,0.9291883984375,8623.992,0.424,0.677,8623.992,0.424,0.677
98,T1170TS350_2o,0.0,0.0,0.0085624999999999,0.0,0.0,0.0,0.9261755859375,5031.836,0.362,0.674,5031.836,0.362,0.674
99,T1170TS169_2o,0.8549109,0.8549109101295471,0.0110549999999999,0.0,1e-05,1e-05,0.9305873828125,0.0,0.0,0.0,0.0,0.0,0.0
100,T1170TS350_4o,0.0,0.0,0.0100411764705882,0.0,0.0,0.0,0.9113905078125,0.0,0.0,0.0,0.0,0.0,0.0
101,T1170TS158_1o,0.8658556,0.8658555746078491,0.0069639999999999,0.0,1e-05,1e-05,0.9285116015625001,9145.888,0.429,0.682,9145.888,0.429,0.682
102,T1170TS462_4o,0.898278,0.898277997970581,0.0077171428571428,0.0,2e-05,2e-05,0.9282441406249999,2298.208,0.295,0.68,2298.208,0.295,0.68
103,T1170TS278_3o,0.76262206,0.762622058391571,0.0126499999999999,0.0,0.0,0.0,0.7718406250000001,-2164.228,0.204,0.667,-2164.228,0.204,0.667
104,T1170TS320_4o,0.8352295,0.8352295160293579,0.0106249999999999,0.0,2e-05,2e-05,0.9298128515624999,7439.988,0.39,0.676,7439.988,0.39,0.676
105,T1170TS494_3o,0.63317907,0.6331790685653687,0.0081895833333333,0.0,2e-05,2e-05,0.917246171875,11634.446,0.498,0.687,11634.446,0.498,0.687
106,T1170TS278_5o,0.68952936,0.6895293593406677,0.0075,0.0,4e-05,4e-05,0.886658046875,-5478.972,0.262,0.677,-5478.972,0.262,0.677
107,T1170TS054_3o,0.84796685,0.8479668498039246,0.0073941176470588,0.0,1e-05,1e-05,0.930641015625,0.0,0.0,0.0,0.0,0.0,0.0
108,T1170TS035_2o,0.90504706,0.9050470590591432,0.0098304347826086,0.0,8e-05,8e-05,0.8139743750000001,0.0,0.0,0.0,0.0,0.0,0.0
109,T1170TS462_1o,0.93277204,0.9327720403671264,0.0075446808510638,0.0,2e-05,2e-05,0.9230075390625001,610.767,0.293,0.684,610.767,0.293,0.684
110,T1170TS150_5o,0.8485346,0.8485345840454102,0.0081545454545454,0.0,3e-05,3e-05,0.9256013281250001,6820.779,0.368,0.678,6820.779,0.368,0.678
111,T1170TS390_3o,0.8556725,0.8556724786758423,0.0102272727272727,0.0,1e-05,1e-05,0.9299466406250001,0.0,0.0,0.0,0.0,0.0,0.0
112,T1170TS444_1o,0.86183965,0.8618396520614624,0.006,0.0,3e-05,3e-05,0.8661519531249999,6037.085,0.427,0.687,6037.085,0.427,0.687
113,T1170TS205_1o,0.0,0.0,0.0082761904761904,0.0,0.0001,0.0001,0.91910796875,23084.913,0.656,0.698,23084.913,0.656,0.698
114,T1170TS461_1o,0.87462664,0.874626636505127,0.0085233333333333,0.0,2e-05,2e-05,0.9275817578125001,0.0,0.0,0.0,0.0,0.0,0.0
115,T1170TS304_3o,0.90504706,0.9050470590591432,0.0083224137931034,0.0,3e-05,3e-05,0.91990078125,5963.146,0.46,0.682,5963.146,0.46,0.682
116,T1170TS439_1o,0.8882143,0.8882142901420593,0.0074113207547169,0.0,6e-05,6e-05,0.924031171875,407.331,0.344,0.674,407.331,0.344,0.674
117,T1170TS446_5o,0.7969963,0.7969962954521179,0.0089923076923076,0.0,1e-05,1e-05,0.918598359375,0.0,0.0,0.0,0.0,0.0,0.0
118,T1170TS046_4o,0.90504706,0.9050470590591432,0.0090035714285714,0.0,2e-05,2e-05,0.9190039062500001,0.0,0.0,0.0,0.0,0.0,0.0
119,T1170TS239_1o,0.87801504,0.8780150413513184,0.0065538461538461,0.0,4e-05,4e-05,0.9301138671875,16.115,0.275,0.671,16.115,0.275,0.671
120,T1170TS131_1o,0.85703635,0.8570363521575928,0.0081599999999999,0.0,4e-05,4e-05,0.9137304296875,0.0,0.0,0.0,0.0,0.0,0.0
121,T1170TS091_2o,0.6001369,0.6001368761062622,0.0222966666666666,0.0,0.0,0.0,0.36368511718749996,-1460.89,0.289,0.625,-1460.89,0.289,0.625
122,T1170TS071_1o,0.8467711,0.8467711210250854,0.0078266666666666,0.0,4e-05,4e-05,0.9266587890624999,7227.011,0.426,0.672,7227.011,0.426,0.672
123,T1170TS399_5o,0.86132145,0.8613214492797852,0.0068521739130434,0.0,2e-05,2e-05,0.9301049609375,0.0,0.0,0.0,0.0,0.0,0.0
124,T1170TS091_4o,0.6832438,0.6832438111305237,0.0051641509433962,0.0,1e-05,1e-05,0.38575496093749995,-2820.388,0.278,0.621,-2820.388,0.278,0.621
125,T1170TS086_2o,0.86694044,0.866940438747406,0.0072260869565217,0.0,1e-05,1e-05,0.9285518750000001,0.0,0.0,0.0,0.0,0.0,0.0
126,T1170TS462_3o,0.9086507,0.9086506962776184,0.0081333333333333,0.0,2e-05,2e-05,0.9280839843750001,1982.238,0.304,0.678,1982.238,0.304,0.678
127,T1170TS125_3o,0.84796685,0.8479668498039246,0.0073941176470588,0.0,1e-05,1e-05,0.930641015625,0.0,0.0,0.0,0.0,0.0,0.0
128,T1170TS447_1o,0.19671488,0.1967148780822754,0.0123177514792899,0.0,1e-05,1e-05,0.7887070312500001,0.0,0.0,0.0,0.0,0.0,0.0
129,T1170TS071_2o,0.8438031,0.8438031077384949,0.008332,0.0,1e-05,1e-05,0.9271988281250001,6021.94,0.397,0.671,6021.94,0.397,0.671
130,T1170TS150_2o,0.8485346,0.8485345840454102,0.0097869565217391,0.0,1e-05,1e-05,0.93056421875,5631.187,0.416,0.681,5631.187,0.416,0.681
131,T1170TS399_1o,0.8578361,0.857836127281189,0.0065222222222222,0.0,1e-05,1e-05,0.9268198828125,8694.848,0.416,0.677,8694.848,0.416,0.677
132,T1170TS298_3o,0.8534322,0.8534321784973145,0.0087055555555555,0.0,3e-05,3e-05,0.9311959375,0.0,0.0,0.0,0.0,0.0,0.0
133,T1170TS348_2o,0.85691434,0.8569143414497375,0.0097869565217391,0.0,2e-05,2e-05,0.93080875,0.0,0.0,0.0,0.0,0.0,0.0
134,T1170TS461_3o,0.84614277,0.8461427688598633,0.008180487804878,0.0,1e-05,1e-05,0.9304306640625,7107.68,0.387,0.679,7107.68,0.387,0.679
135,T1170TS390_1o,0.86191666,0.8619166612625122,0.0069639999999999,0.0,0.0,0.0,0.9297542578125,5700.494,0.397,0.677,5700.494,0.397,0.677
136,T1170TS446_4o,0.82745373,0.8274537324905396,0.0086178571428571,0.0,2e-05,2e-05,0.9297750390625,0.0,0.0,0.0,0.0,0.0,0.0
137,T1170TS158_5o,0.86354303,0.8635430335998535,0.0084076923076923,0.0,3e-05,3e-05,0.9301507812500001,0.0,0.0,0.0,0.0,0.0,0.0
138,T1170TS291_3o,0.0,0.0,0.0083965517241379,0.0,0.0,0.0,0.9237910937500001,0.0,0.0,0.0,0.0,0.0,0.0
139,T1170TS098_1o,0.9418172,0.9418172240257264,0.0129397435897435,0.0,1e-05,1e-05,0.9083684765625001,0.0,0.0,0.0,0.0,0.0,0.0
140,T1170TS119_4o,0.8538346,0.8538346290588379,0.00822,0.0,7e-05,7e-05,0.9132340625,0.0,0.0,0.0,0.0,0.0,0.0
141,T1170TS071_3o,0.84533,0.845329999923706,0.0073178571428571,0.0,1e-05,1e-05,0.9294861328125,6777.592,0.426,0.675,6777.592,0.426,0.675
142,T1170TS188_1o,0.93456036,0.9345603585243224,0.0128171052631578,0.0,0.0,0.0,0.9063051171875001,-4505.588,0.257,0.698,-4505.588,0.257,0.698
143,T1170TS086_1o,0.8658556,0.8658555746078491,0.0069639999999999,0.0,1e-05,1e-05,0.9285116015625001,0.0,0.0,0.0,0.0,0.0,0.0
144,T1170TS180_5o,0.8913234,0.8913233876228333,0.0072275,0.0,2e-05,2e-05,0.92640984375,0.0,0.0,0.0,0.0,0.0,0.0
145,T1170TS035_4o,0.90504706,0.9050470590591432,0.0090035714285714,0.0,2e-05,2e-05,0.9190039062500001,0.0,0.0,0.0,0.0,0.0,0.0
146,T1170TS248_2o,0.90504706,0.9050470590591432,0.0098304347826086,0.0,8e-05,8e-05,0.8139743750000001,0.0,0.0,0.0,0.0,0.0,0.0
147,T1170TS122_2o,0.0,0.0,0.0085233333333333,0.0,2e-05,2e-05,0.9275817578125001,0.0,0.0,0.0,0.0,0.0,0.0
148,T1170TS493_1o,0.86237186,0.8623718619346619,0.0128624999999999,0.0,0.0,0.0,0.880939140625,-1538.431,0.308,0.665,-1538.431,0.308,0.665
149,T1170TS385_1o,0.9425315,0.9425315260887146,0.0146039999999999,0.0,0.0,0.0,0.8517875390625,-7780.646,0.165,0.693,-7780.646,0.165,0.693
150,T1170TS312_3o,0.0,0.0,0.0131083333333333,0.0,0.0,0.0,0.28269746093750003,-85.804,0.412,0.691,-84.23002725366877,0.4044423480083857,0.6783244234800838
151,T1170TS169_4o,0.9418172,0.9418172240257264,0.0129397435897435,0.0,1e-05,1e-05,0.9083684765625001,-4158.293,0.266,0.697,-4158.293,0.266,0.697
152,T1170TS348_5o,0.85157835,0.8515783548355103,0.0085625,0.0,3e-05,3e-05,0.9308610546875,0.0,0.0,0.0,0.0,0.0,0.0
153,T1170TS119_5o,0.84614277,0.8461427688598633,0.008180487804878,0.0,1e-05,1e-05,0.930470859375,0.0,0.0,0.0,0.0,0.0,0.0
154,T1170TS423_1o,0.8698353,0.4349176585674286,0.0073243243243243,0.0,0.00077,0.000385,0.4561016015625,3813.19,0.508,0.689,1906.595,0.254,0.3445
155,T1170TS165_3o,0.84381,0.8438100218772888,0.0061701754385964,0.0,3e-05,3e-05,0.8845857421875001,-1609.491,0.394,0.695,-1609.491,0.394,0.695
156,T1170TS360_5o,0.83725125,0.8372512459754944,0.0088239999999999,0.0,3e-05,3e-05,0.9299380078125,7538.144,0.396,0.677,7538.144,0.396,0.677
157,T1170TS367_3o,0.8605975,0.8605974912643433,0.0084076923076923,0.0,3e-05,3e-05,0.9305893359375,0.0,0.0,0.0,0.0,0.0,0.0
158,T1170TS472_1o,0.86653596,0.8665359616279602,0.0078152173913043,0.0,2e-05,2e-05,0.9249295703125,7224.102,0.374,0.687,7224.102,0.374,0.687
159,T1170TS003_3o,0.8640303,0.8640303015708923,0.0061533333333333,0.0,1e-05,1e-05,0.9305467187499998,0.0,0.0,0.0,0.0,0.0,0.0
160,T1170TS398_2o,0.8751667,0.8751667141914368,0.0069217391304347,0.0,1e-05,1e-05,0.9226314843750001,9478.196,0.459,0.681,9478.196,0.459,0.681
161,T1170TS398_3o,0.8738853,0.8738852739334106,0.00545,0.0,5e-05,5e-05,0.9205935546875,9462.976,0.479,0.684,9462.976,0.479,0.684
162,T1170TS073_2o,0.84359145,0.8435914516448975,0.0088428571428571,0.0,2e-05,2e-05,0.91455578125,0.0,0.0,0.0,0.0,0.0,0.0
163,T1170TS444_3o,0.9478041,0.9478040933609008,0.0082340909090909,0.0,0.00042,0.00042,0.8992068359375001,11307.678,0.526,0.696,11307.678,0.526,0.696
164,T1170TS046_1o,0.90504706,0.9050470590591432,0.0078396226415094,0.0,0.0,0.0,0.8981103125,0.0,0.0,0.0,0.0,0.0,0.0
165,T1170TS147_1o,0.8574863,0.8574863076210022,0.0098619047619047,0.0,1e-05,1e-05,0.9309483984375,0.0,0.0,0.0,0.0,0.0,0.0
166,T1170TS278_4o,0.7276656,0.7276656031608582,0.0085846153846153,0.0,0.00012,0.00012,0.8019072656249999,-1702.752,0.355,0.655,-1702.752,0.355,0.655
167,T1170TS446_3o,0.84614277,0.8461427688598633,0.008180487804878,0.0,1e-05,1e-05,0.9304306640625,0.0,0.0,0.0,0.0,0.0,0.0
