,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
115,H1167TS054_1,0.91877985,0.9187798500061036,0.123123984962406,0.0002885003750504,0.10611,0.10611,0.6998054575163398,0.0,0.0,0.0,0.0,0.0,0.0
116,H1167TS461_4,0.90402,0.9040200114250184,0.1153835942596216,0.0003245629219317,0.15305,0.15305,0.776229248366013,0.0,0.0,0.0,0.0,0.0,0.0
117,H1167TS125_3,0.92005485,0.920054852962494,0.1140476529160739,0.0002885003750504,0.10539,0.10539,0.6903271895424836,0.0,0.0,0.0,0.0,0.0,0.0
118,H1167TS158_1,0.91458696,0.9145869612693788,0.1120438888888888,0.0003173504125555,0.1285,0.1285,0.7700825816993464,0.0,0.0,0.0,0.0,0.0,0.0
119,H1167TS187_3,0.90805197,0.9080519676208496,0.1066962222222222,0.000302925393803,0.14385,0.14385,0.7345326143790849,0.0,0.0,0.0,0.0,0.0,0.0
120,H1167TS348_1,0.9135484,0.9135484099388124,0.1115076923076922,0.0003245629219317,0.14499,0.14499,0.7795383660130719,0.0,0.0,0.0,0.0,0.0,0.0
121,H1167TS257_5,0.9354957,0.935495674610138,0.1351129487179487,0.000302925393803,0.01625,0.01625,0.6546971895424836,4222.18,0.74,0.675,4222.18,0.74,0.675
122,H1167TS098_2,0.93985075,0.9398507475852966,0.0635926126126126,0.0004471755813282,0.03865,0.03865,0.5959375163398692,0.0,0.0,0.0,0.0,0.0,0.0
123,H1167TS398_1,0.9111428,0.9111428260803224,0.1213410178035177,0.0002957128844267,0.11359,0.11359,0.6909405555555556,3423.841,0.566,0.706,3423.841,0.566,0.706
124,H1167TS399_2,0.90860903,0.9086090326309204,0.11564875,0.0003389879406843,0.11255,0.11255,0.7796652941176471,0.0,0.0,0.0,0.0,0.0,0.0
125,H1167TS374_4,0.9135759,0.9135758876800536,0.1159547008547008,0.0003245629219317,0.11931,0.11931,0.7371703594771242,0.0,0.0,0.0,0.0,0.0,0.0
126,H1167TS399_4,0.92098355,0.9209835529327391,0.1133852925560157,0.0002812878656742,0.1034,0.1034,0.6899110130718955,4651.68,0.662,0.714,4651.68,0.662,0.714
127,H1167TS133_4,0.91037965,0.9103796482086182,0.1154130447330447,0.000331775431308,0.12761,0.12761,0.7766797712418301,0.0,0.0,0.0,0.0,0.0,0.0
128,H1167TS086_2,0.91458696,0.9145869612693788,0.1120438888888888,0.0003173504125555,0.1285,0.1285,0.7700825816993464,0.0,0.0,0.0,0.0,0.0,0.0
129,H1167TS439_1,0.90757394,0.907573938369751,0.1150755381604696,0.0003101379031792,0.13772,0.13772,0.7358481045751635,4275.307,0.696,0.698,4275.307,0.696,0.698
130,H1167TS439_2,0.9035,0.9035000205039978,0.109963111111111,0.0003101379031792,0.13597,0.13597,0.7319095098039216,0.0,0.0,0.0,0.0,0.0,0.0
131,H1167TS180_4,0.92342836,0.9234283566474916,0.1111605,0.0003173504125555,0.17179,0.17179,0.7800654901960784,0.0,0.0,0.0,0.0,0.0,0.0
132,H1167TS350_1,0.0,0.0,0.1172974025974025,0.0003389879406843,0.1631,0.1631,0.782426045751634,3715.479,0.664,0.7,3715.479,0.664,0.7
133,H1167TS119_2,0.8969771,0.8969771265983582,0.1174161481481481,0.0003173504125555,0.10435,0.10435,0.7627967647058823,5380.452,0.741,0.706,5380.452,0.741,0.706
134,H1167TS288_2,0.90611696,0.9061169624328612,0.1071226957726957,0.000302925393803,0.13621,0.13621,0.7787653921568628,0.0,0.0,0.0,0.0,0.0,0.0
135,H1167TS374_3,0.9154889,0.91548889875412,0.1161847398030942,0.000331775431308,0.10619,0.10619,0.7346459150326797,5610.327,0.777,0.706,5610.327,0.777,0.706
136,H1167TS067_1,0.7662941,0.6978750037295477,0.1035662280701754,0.000302925393803,0.02726,0.0248260714285714,0.6493417647058823,5730.545,0.76,0.693,5218.88919642857,0.6921428571428571,0.6311249999999998
137,H1167TS444_2,0.93594646,0.9359464645385742,0.1103959704184704,0.0002885003750504,0.16804,0.16804,0.6826663071895425,6473.14,0.831,0.709,6473.14,0.831,0.709
138,H1167TS035_4,0.9266338,0.9266337752342224,0.117137678062678,0.0002885003750504,0.10021,0.10021,0.7146145424836602,0.0,0.0,0.0,0.0,0.0,0.0
139,H1167TS312_2,0.0,0.0,0.0928626157407407,0.0002380128094166,0.11122,0.11122,0.7009167320261438,2104.082,0.526,0.688,2104.082,0.526,0.688
140,H1167TS367_5,0.9126,0.9125999808311462,0.1101491228070175,0.000302925393803,0.13292,0.13292,0.733331568627451,0.0,0.0,0.0,0.0,0.0,0.0
141,H1167TS390_4,0.91078216,0.9107821583747864,0.1122627486437612,0.000331775431308,0.12169,0.12169,0.7745204575163399,0.0,0.0,0.0,0.0,0.0,0.0
142,H1167TS180_1,0.9277686,0.9277685880661012,0.109681746031746,0.0003173504125555,0.17914,0.17914,0.7802543790849673,0.0,0.0,0.0,0.0,0.0,0.0
143,H1167TS423_3,0.90805197,0.9080519676208496,0.1066962222222222,0.000302925393803,0.14385,0.14385,0.7345326143790849,0.0,0.0,0.0,0.0,0.0,0.0
144,H1167TS462_1,0.91962147,0.919621467590332,0.1131623188405797,0.0002957128844267,0.09829,0.09829,0.7326148692810458,5202.151,0.797,0.703,5202.151,0.797,0.703
145,H1167TS150_5,0.8959754,0.8959754109382629,0.1127393981481481,0.000331775431308,0.12729,0.12729,0.7146831045751634,0.0,0.0,0.0,0.0,0.0,0.0
146,H1167TS185_1,0.9526158,0.9526157975196838,0.1207765020867785,0.0003389879406843,0.06898,0.06898,0.7178442483660131,4950.551,0.764,0.703,4950.551,0.764,0.703
147,H1167TS158_3,0.9151498,0.9151498079299928,0.1120438888888888,0.0003173504125555,0.12053,0.12053,0.7698194444444445,0.0,0.0,0.0,0.0,0.0,0.0
148,H1167TS444_1,0.91311246,0.913112461566925,0.1126184537684537,0.000302925393803,0.13516,0.13516,0.7267570588235295,7248.622,0.895,0.71,7248.622,0.895,0.71
149,H1167TS215_2,0.8932327,0.8932327032089233,0.1131559386973179,0.0003534129594368,0.09749,0.09749,0.6437095751633987,5905.357,0.718,0.69,5905.357,0.718,0.69
150,H1167TS035_3,0.9085478,0.908547818660736,0.1192177910052909,0.0002812878656742,0.09083,0.09083,0.7158792156862744,0.0,0.0,0.0,0.0,0.0,0.0
151,H1167TS239_3,0.9188557,0.9188557267189026,0.1165673632610938,0.000331775431308,0.12477,0.12477,0.7816312091503268,0.0,0.0,0.0,0.0,0.0,0.0
152,H1167TS125_2,0.90860903,0.9086090326309204,0.11564875,0.0003389879406843,0.11255,0.11255,0.7796652941176471,0.0,0.0,0.0,0.0,0.0,0.0
153,H1167TS011_4,0.9057521,0.9057521224021912,0.1153944152046783,0.000331775431308,0.11939,0.11939,0.7800863071895425,0.0,0.0,0.0,0.0,0.0,0.0
154,H1167TS035_5,0.9144588,0.9144588112831116,0.1233981481481481,0.0002885003750504,0.11273,0.11273,0.7226961111111112,0.0,0.0,0.0,0.0,0.0,0.0
155,H1167TS239_1,0.90757394,0.907573938369751,0.1150755381604696,0.0003101379031792,0.13772,0.13772,0.7358481045751635,0.0,0.0,0.0,0.0,0.0,0.0
156,H1167TS225_4,0.93185055,0.9318505525588988,0.1083074583333333,0.0002740753562979,0.09887,0.09887,0.6878866993464052,4699.158,0.668,0.709,4699.158,0.668,0.709
157,H1167TS350_2,0.0,0.0,0.1242385290148447,0.000331775431308,0.1973,0.1973,0.7303113071895424,4103.46,0.669,0.697,4103.46,0.669,0.697
